Taxon_Name	MeanBootstrapValue	MeanLengthMerged	PercentageAsPairs	Total
d__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Platygloeales;f__Platygloeaceae;g__Herpobasidium	0.7	0	1.0	1
d__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Platygloeales;f__Platygloeaceae;g__Platygloea	0.904	0	1.0	5
d__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniastraceae;g__Pucciniastrum	1.0	0	1.0	4
d__Fungi;p__Basidiomycota;c__Tremellomycetes	0.59	0	1.0	234
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae	0.731	0	1.0	18
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Guehomyces	0.814	0	1.0	5
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Mrakia	0.962	0	1.0	16
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Udeniomyces	0.717	0	1.0	43
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0.683	0	1.0	885
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Aporpiaceae;g__Elmerina	0.61	0	1.0	2
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Christianseniaceae;g__Christiansenia	0.732	0	1.0	3595
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Sirobasidiaceae;g__Fibulobasidium	0.625	0	1.0	32
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae	0.696	0	1.0	287
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Asterotremella	0.766	0	1.0	321
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bullera	0.565	0	1.0	4
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus	0.872	0	1.0	92
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella	0.713	0	1.0	65
d__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales incertae sedis;g__Kwoniella	0.53	0	1.0	1
d__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae	0.956	0	1.0	5
d__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Melanopsichium	0.823	0	1.0	3
d__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Schizonella	0.66	0	1.0	5
d__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Tranzscheliella	0.887	0	1.0	3
d__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago	0.988	0	1.0	5
d__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Catenariaceae;g__Catenomyces	0.619	0	1.0	48
d__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Catenariaceae;g__Catenophlyctis	0.643	0	1.0	11
d__Fungi;p__Chytridiomycota	0.584	0	1.0	92
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes	0.602	0	1.0	326
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales	0.552	0	1.0	24
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales -2G Rhizophydium;f__Chytridiales -2G Rhizophydium- incertae sedis;g__Entophlyctis	0.52	0	1.0	1
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae	0.534	0	1.0	71
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Chytridiaceae	0.889	0	1.0	7
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Chytridium	0.691	0	1.0	111
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Phlyctochytrium	0.52	0	1.0	1
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Podochytrium	0.65	0	1.0	1
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Endochytriaceae	0.543	0	1.0	6
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Endochytriaceae;g__Catenochytridium	0.55	0	1.0	75
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Synchytriaceae;g__Synchytrium	0.6	0	1.0	79
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Cladochytriales;f__Cladochytriaceae	0.618	0	1.0	31
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Cladochytriales;f__Cladochytriaceae;g__Cylindrochytridium	0.571	0	1.0	8
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Cladochytriales;f__Cladochytriaceae;g__Septochytrium	0.618	0	1.0	64
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales	0.509	0	1.0	9
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae	0.554	0	1.0	37
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__Clydaea	0.51	0	1.0	1
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__Lobulomyces	0.923	0	1.0	63
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__Maunachytrium	0.561	0	1.0	74
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Alphamycetaceae	0.723	0	1.0	29
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Betamyces	0.713	0	1.0	80
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Gammamyces	0.598	0	1.0	14
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales	0.747	0	1.0	54
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Olpidiaceae;g__Olpidium	0.96	0	1.0	1658
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Olpidiaceae;g__Powellomyces	0.634	0	1.0	46
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae	0.69	0	1.0	69
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Rhizophlyctis	0.827	0	1.0	7
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces	0.636	0	1.0	97
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Triparticalcar	0.582	0	1.0	18
d__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetales incertae sedis;g__Spizellomycete	0.97	0	1.0	3
d__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__Monoblepharidales	0.55	0	1.0	22
d__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__Monoblepharidales incertae sedis;g__Hyaloraphidium	0.808	0	1.0	87
d__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__Oedogoniomycetaceae;g__Oedogoniomyces	0.922	0	1.0	1811
d__Fungi;p__Fungi incertae sedis	0.606	0	1.0	5
d__Fungi;p__Fungi incertae sedis;c__Fungi incertae sedis;o__Fungi incertae sedis;f__Fungi incertae sedis;g__leaf	0.909	0	1.0	422
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis	0.557	0	1.0	945
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Endogonales;f__Endogonaceae;g__Endogone	0.825	0	1.0	1027
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Entomophthorales 2;f__Ancylistaceae;g__Conidiobolus	0.82	0	1.0	18
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mortierellales;f__Mortierellaceae	0.811	0	1.0	2442
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Dissophora	0.76	0	1.0	4212
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Gamsiella	0.61	0	1.0	841
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Lobosporangium	0.583	0	1.0	329
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.751	0	1.0	3377
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 1;f__Mucorales 1 incertae sedis;g__Umbelopsis	0.911	0	1.0	24987
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2	0.791	0	1.0	234
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Cunninghamellaceae;g__Cunninghamella	0.8	0	1.0	5
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Lichtheimiaceae;g__Absidia -Lichtheimia	0.922	0	1.0	46
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Mucoraceae	0.5	0	1.0	1
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Mucoraceae;g__Halteromyces	0.58	0	1.0	1
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Mucoraceae;g__Mucor	0.992	0	1.0	21
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Mucoraceae;g__Rhizopus	0.97	0	1.0	1
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Thamnidiaceae	0.644	0	1.0	334
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Thamnidiaceae;g__Dicranophora	0.915	0	1.0	5189
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Mucorales 2;f__Thamnidiaceae;g__Thamnidium	0.683	0	1.0	995
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Zoopagales;f__Piptocephalidaceae;g__Kuzuhaea	0.79	0	1.0	20
d__Fungi;p__Fungi incertae sedis;c__Zygomycota incertae sedis;o__Zoopagales;f__Piptocephalidaceae;g__Piptocephalis	0.93	0	1.0	3
d__Fungi;p__Glomeromycota	0.521	0	1.0	47
d__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora	0.879	0	1.0	92
d__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora	0.94	0	1.0	85
d__Fungi;p__Glomeromycota;c__Glomeromycetes	0.566	0	1.0	194
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales	0.52	0	1.0	2
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae	0.53	0	1.0	1
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora	0.945	0	1.0	252
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae	0.56	0	1.0	1
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.798	0	1.0	8
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Otospora	0.854	0	1.0	40
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales	0.543	0	1.0	47
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus	0.957	0	1.0	634
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.736	0	1.0	262
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae incertae sedis	0.549	0	1.0	36
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus	0.582	0	1.0	26
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus	0.778	0	1.0	757
d__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus	0.59	0	1.0	157
d__unknown	1.0	0	1.0	9525
d__Viridiplantae;p__Chlorophyta;c__Chlorophyta incertae sedis;o__Chlorophyta incertae sedis;f__Chlorophyta incertae sedis;g__Chlorophyta incertae sedis	0.901	0	1.0	1393
d__Viridiplantae;p__Streptophyta;c__Streptophyta incertae sedis;o__Streptophyta incertae sedis;f__Streptophyta incertae sedis;g__Streptophyta incertae sedis	0.745	0	1.0	2
