Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Amphisphaeriaceae_unidentified	genus	1	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Anthostomella	genus	0	0	0	0	4	34	0	0	0	0	0	0	0	0	0	0	0	9	71	0	0	0	0	0	0	0	0	0
Lalaria	genus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Taphrina	genus	3	0	0	0	0	0	2	0	4	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Taphrinaceae_unidentified	genus	0	0	0	0	0	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Basidiomycota	phylum	165	104	19	58	377	357	103	36	31	67	428	51	122	310	142	22	473	16	50	358	218	1020	31	762	45	37	15	19
Agaricomycetes	class	35	20	14	18	55	188	18	33	18	17	57	2981	40	25	45	21	49	50	8	22	23	32	14	880	51	96	12	19
Agaricales	order	3	7	15	4	6	18	0	1160	1	321	30	186	1670	1024	82	3	452	0	10	198	2	1	19	143	269	79	2	4
Bovista	genus	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cystoderma	genus	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lycoperdon	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Agaricales_unidentified_1	genus	0	90	646	51	0	0	4	0	2	0	1	0	0	2	4	7	0	16	7973	3	41	8	456	15	289	5	4	2
Amanita	genus	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0
Conocybe	genus	1	0	0	0	0	0	1	21	13	3	0	0	1	2	1	0	21	0	0	11	1	0	0	3	1	1	0	0
Clavariaceae	family	5	76	2	7	1	0	5	21	1	0	1	1664	3	1	1	227	1	1	0	0	2	2	1	547	1920	2	0	42
Clavaria	genus	2904	469	3003	22	58	3	32	193	1	5	3	1637	3	2	7	2316	0	0	0	0	1181	620	19	363	106	24	14	2779
Clavariaceae_unidentified	genus	2582	350	280	339	19	3	450	145	1	7	0	3241	4	2	2	491	1	0	0	1	759	866	371	92	427	2	4	83
Clavulinopsis	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	38	0	0	0
Ramariopsis	genus	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	50	158	0	0	0
Cortinariaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cortinariaceae_unidentified	genus	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Cortinarius	genus	13	6	11	55	0	0	6	3	3	4	6	0	0	0	2	0	1	0	7	0	7	1	128	6	1	2	1	0
Entolomataceae	family	0	0	0	0	0	1	0	10	0	0	0	0	0	398	146	0	7	0	0	1	0	1	0	0	0	0	0	0
Clitopilus	genus	2	0	1	0	2	0	18	0	0	0	0	4	0	628	243	0	0	0	0	0	0	0	0	0	0	0	0	0
Entoloma	genus	0	0	1	3	0	0	0	9	0	70	1	3	2	50	16	1	2732	1372	286	7755	0	0	1	0	0	0	3	0
Entolomataceae_unidentified	genus	0	1	0	0	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
Hygrophoraceae	family	1	3	0	0	7	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	40	0	0	0	1	2	0
Hygrocybe	genus	156	107	1	0	11	138	5	16	1	11	1	0	3	1	2	1	5	1	0	1	2	315	0	40	101	1	0	0
Hygrophoraceae_unidentified	genus	0	40	0	1	270	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	694	0	4	1	1	1	7
Hygrophorus	genus	78	4	17	1	21	139	27	9	8	4	13659	0	11	8	43	58	3	0	2	3	3	0	0	5	0	695	871	6713
Inocybaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
Inocybe	genus	1	2000	1840	2182	1	4	0	22	3	19	0	0	1	2	6	3491	1	0	0	1	4	0	296	0	4	0	138	19
Lyophyllaceae	family	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Lyophyllum	genus	0	0	0	0	0	0	0	0	1	1	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Tephrocybe	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycena	genus	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	16	0	0	0	0	0
Armillaria	genus	33	1	8	57	2	61	18	181	308	163	5	10	200	76	160	16	137	15	15	273	36	2	3	21	3	13	1	57
Pleurotaceae	family	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pleurotaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprinellus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Psathyrella	genus	0	0	1	0	0	0	0	5	8	6	0	0	1	492	9	0	10	0	0	1	0	10	0	1	1	0	0	0
Psathyrellaceae_unidentified	genus	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strophariaceae	family	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrocybe	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Galerina	genus	0	0	0	2	0	0	0	3	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Hebeloma	genus	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
Hypholoma	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kuehneromyces	genus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pachylepyrium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Pholiota	genus	2	0	0	2	0	0	0	7	0	24	0	2	0	0	7	0	15	0	0	0	0	0	0	0	2	0	0	0
Psilocybe	genus	0	0	0	0	1	3	0	0	0	1	0	5	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Strophariaceae_unidentified	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tricholomataceae	family	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arrhenia	genus	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
Clitocybe	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Fayodia	genus	60	0	0	0	0	4	5	20	1	9	0	1	0	4	130	2	0	2	10	0	3	0	0	1	3	0	0	5
Ripartites	genus	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tricholoma	genus	0	72	0	0	279	22	0	0	0	0	0	0	5	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
Agaricomycetes_unidentified_1	genus	1	0	0	2	1	0	0	0	5	0	1	557	1	0	5	10	0	0	3	0	0	0	1	3	8	222	0	1031
Amylocorticiales_unidentified_1	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Atheliales	order	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Atheliaceae	family	0	1	1	1	0	0	0	0	0	1	50	0	0	1	0	0	0	1	1	0	0	0	0	0	0	2170	2	0
Amphinema	genus	14	2990	1662	768	2	4	4	4	6	3	5570	1	4	0	9	2316	1	5327	2312	2	1	0	612	0	1	3246	142	3593
Atheliaceae_unidentified	genus	2	0	0	1	1	0	0	2	0	13	1	0	1	0	1	9	3	24	3039	2	0	0	1	0	0	2175	3	0
Piloderma	genus	36	241	90	941	9	9	10	5	4	0	10143	0	9	3	14	48	2	2	5	2	2	1	851	0	2	852	574	96
Tylospora	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Auriculariales	order	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	1	0	0	0	0
Auriculariales_unidentified_1	genus	0	7	2	7	0	0	0	356	0	0	0	0	0	0	2	0	93	95	0	46	0	325	2	6	0	0	0	0
Basidiodendron	genus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Boletales	order	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Boletales_unidentified_1	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	1
Coniophora	genus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Chroogomphus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gomphidius	genus	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rhizopogon	genus	146	0	10	7	3	3	0	0	0	0	12	1	1	0	2	1	0	3	2	0	2	2	1	6	0	0	0	0
Suillus	genus	0	3	1	39	11	0	0	16	0	7	2	0	0	0	0	3	6	344	0	0	139	2	394	0	0	33	0	0
Truncocolumella	genus	0	2	7	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1
Cantharellales	order	0	1	0	0	1	1	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	9	1	0	0	0
Cantharellaceae_unidentified	genus	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0
Cantharellales_unidentified_1	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ceratobasidiaceae	family	0	3	1	0	0	5	0	0	0	1	1	10	0	20	6	0	0	4	0	0	0	0	0	30	6	0	0	0
Ceratobasidiaceae_unidentified	genus	13	0	0	0	8	152	2	3	32	61	4	20	1	353	217	0	6	69	6	1	0	3	0	18	3	14	1	1
Ceratobasidium	genus	1	0	0	0	0	4	0	0	1	0	0	0	0	17	6	0	1	2	0	0	0	0	0	0	2	0	0	0
Rhizoctonia	genus	0	1	0	0	0	0	1	0	0	0	0	0	0	0	17	0	16	0	0	0	0	0	0	0	0	0	0	0
Clavulinaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Clavulina	genus	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	354	0	0	0	0	0	0	0	0	0
Hydnaceae	family	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sistotrema	genus	1	8	0	3	120	8	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	6	3	3	11	0	22
Coltricia	genus	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	927	0	0	353	0	0	0	0	0	0	0	0
Phellinus	genus	5	0	0	0	0	0	0	3	5	4	0	0	4	1	4	0	3	0	0	4	2	0	0	2	0	0	0	2
Tubulicrinis	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Hymenochaetales_unidentified_1	genus	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	1	3
Hyphodontia	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloclavaria	genus	0	0	0	2	21	0	0	0	1	1	0	1	0	0	8	1251	0	1	15	0	0	0	1	0	0	0	0	3477
Cotylidia	genus	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Resinicium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0
Antrodia	genus	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Laetiporus	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Postia	genus	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ganoderma	genus	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bjerkandera	genus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hypochnicium	genus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Junghuhnia	genus	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Antrodiella	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phanerochaete	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Polyporaceae	family	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Trametes	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Polyporales_unidentified_1	genus	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	284	0	1	0	3	0
Xenasmatella	genus	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russulales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Leucogaster	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Leucophleps	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Heterobasidion	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactarius	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Russula	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	2	0	3	0
Russulaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lindtneria	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Sebacinales	order	3	0	0	1	0	0	2	1	2	1	3	0	0	3	3	0	1	0	0	0	0	1	2	0	0	0	0	1
Sebacinaceae	family	2	8	0	15	0	0	0	0	0	0	125	0	0	0	0	0	0	1	0	0	2	50	21	0	0	0	2	0
Sebacina	genus	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1222	0	2	0	1	1	0	0	0	0	0
Sebacinaceae_unidentified	genus	239	31	21	0	9	27	235	8	5098	18	4	163	0	827	1062	0	338	7	0	29	2	0	1	103	10	0	2	1
Sebacinales_Group_B_unidentified	genus	0	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Sebacinales_unidentified_1	genus	0	3	0	11	0	0	0	4	3	4	1	0	0	0	0	0	1	0	0	2	0	0	0	1	4	0	0	0
Boletopsis	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
Thelephoraceae	family	0	2	0	0	21	3	0	7	4	0	0	0	2	0	0	0	3	108	69	1	9	0	1	0	1	3	60	1
Pseudotomentella	genus	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	12
Thelephora	genus	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	30	0	0	1
Thelephoraceae_unidentified	genus	1	2	5	18	17	1	0	5	3	1	4	0	3	1	0	1	1	232	160	2	0	0	1	0	0	5	48	3
Tomentella	genus	2	298	871	431	81	10	0	4	4	4	1	1	0	0	2	0	7	6440	4006	5	2	0	135	0	21	15	392	2
Tomentellopsis	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	70	5	0	0	0	0	0	0
Trechisporales	order	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydnodontaceae	family	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trechispora	genus	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Trechisporales_unidentified_1	genus	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	89	31	2	0	11	0	0	0
Agaricostilbales	order	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bensingtonia	genus	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kurtzmanomyces	genus	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	1
Atractiellales_unidentified_1	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Basidiomycota_unidentified_1_1	genus	156	484	613	470	1557	431	96	1373	2	157	305	685	41	244	686	1380	30	1722	996	9	1099	437	151	51	48	162	70	1069
Occultifur	genus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malassezia	genus	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Microbotryomycetes	class	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Leucosporidiella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Mastigobasidium	genus	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbotryomycetes_unidentified_1	genus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Incertae_sedis_25	family	1	2	0	2	0	1	17	0	2	2	0	1	1	0	7	0	0	0	1	0	4	0	0	1	2	0	0	0
Incertae_sedis_25_unidentified	genus	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Rhodotorula	genus	19	2	20	14	0	1	12	0	1	279	5	2	12	11	21	0	2	1	2	0	7	4	4	5	5	1	26	6
Sporobolomyces	genus	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0
Sporidiobolales_unidentified_1	genus	5	5	34	20	12	2	0	4	0	0	37	0	1	1	1	0	0	0	3	0	1	234	8	1	2	3	53	0
Tremellomycetes	class	0	0	19	1	8	5	4	0	1	0	0	18	0	1	0	4	0	0	6	0	12	0	0	4	0	1	0	4
Cystofilobasidiaceae	family	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cystofilobasidiaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Guehomyces	genus	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Mrakia	genus	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
Udeniomyces	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
Cystofilobasidiales_unidentified_1	genus	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Syzygospora	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Filobasidiaceae	family	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	13	0	4	0	0	0	0	0	0	9
Cryptococcus	genus	29	20	379	80	44	44	29	3	3	7	333	75	15	2	61	9	5	2	16	1	211	85	141	81	178	5	121	17
Filobasidium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Tremellales	order	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Incertae_sedis_12	family	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	2	0	0	1
Cryptococcus_1	genus	131	43	448	98	79	77	81	4	5	35	203	4	29	26	204	143	6	25	46	0	74	58	107	101	268	18	102	72
Dioszegia	genus	0	0	0	0	0	0	0	0	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Filobasidiella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kockovaella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tremellales_unidentified_1	genus	72	0	0	0	8	1	0	0	0	0	0	0	2	0	0	2	0	0	13	0	41	4	0	1	1	3	0	4
Tremellomycetes_unidentified_1	genus	10	10	71	8	6	2	28	4	10	0	2	47	0	1	23	4	2	5	2	0	22	13	6	3	23	2	17	4
Trichosporon	genus	2	0	2	9	2	0	148	1	0	1	0	38	1	1	159	0	1	0	0	0	3	1	4	2	1	0	0	0
Paratritirachium	genus	25	685	712	2253	292	87	12	5	3	6	475	1	10	21	53	460	2	143	191	0	48	229	658	17	13	568	110	171
Geminibasidium	genus	1	89	72	25	3	3	0	7	5	0	85	0	0	1	0	0	2	0	0	1	1	8	38	2	1	29	66	2
Chytridiomycota	phylum	5	2	8	4	1	2	27	12	1657	40	2	34	23	201	167	3	68	4	1	63	7	2	4	21	1	5	29	4
Chytridiomycetes	class	2	1	0	4	4	4	3	3	0	4	0	4	1	35	177	5	0	0	1	0	1	1	3	0	0	2	0	10
Synchytrium	genus	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
Olpidium	genus	0	1	1	0	0	0	1	3222	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
Spizellomycetaceae	family	9	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Kochiomyces	genus	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Powellomyces	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Spizellomyces	genus	0	0	1	0	0	0	11	1	0	9	0	0	0	0	5	0	4	1	0	0	0	1	0	0	0	0	0	0
Triparticalcar	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chytridiomycota_unidentified_1_1	genus	3	0	1	1	1	3	2	3	2	2	4	7	2	3	42	1	5	1	0	3	1	1	1	1	0	0	2	1
Monoblepharidomycetes_unidentified_1	genus	0	0	1	0	0	0	0	1	26	3	0	6	8	2	5	0	4	0	0	7	0	0	0	0	0	0	0	0
Fungi_unidentified_1_1	genus	49	15	19	6	9	5	306	72	274	18	10	52	40	97	59	3	120	16	5	162	61	20	20	6	3	1	34	15
Glomeromycota	phylum	0	0	1	0	0	0	5	3	18	1	0	0	1	4	10	0	1	0	0	0	1	2	0	0	1	0	0	0
Glomeromycetes	class	16	1	2	0	1	0	1	5	30	12	0	1	17	42	15	0	2	0	0	1	0	3	0	1	0	0	0	0
Archaeosporales	order	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ambisporaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4	0	82	30	9	0	0
Archaeosporaceae	family	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaeosporaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaeosporales_unidentified_1	genus	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acaulosporaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Acaulospora	genus	0	0	0	0	2	0	2	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0
Acaulosporaceae_unidentified	genus	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	15	57	0	0	0
Entrophospora	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	1	0	0	0
Diversisporaceae	family	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diversispora	genus	18	0	0	0	3	2	0	2	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	1	0	3	0	3
Glomerales	order	3	0	7	0	0	0	2	9	142	1	0	44	20	0	38	0	219	0	0	84	4	4	0	0	1	0	0	0
Claroideoglomeraceae	family	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Claroideoglomeraceae_unidentified	genus	0	0	0	0	0	0	1	243	0	0	0	56	0	0	15	0	180	0	0	119	41	7	0	0	0	0	0	0
Claroideoglomus	genus	0	0	0	0	0	0	0	0	10	1	0	0	0	2	8	0	3	0	0	1	0	0	0	0	0	0	0	0
Glomeraceae	family	10	0	0	0	0	0	0	7	9	0	0	7	0	27	43	0	7	0	0	0	4	5	0	0	1	0	0	0
