Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Eukaryota incertae sedis	order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60511644871e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Capsaspora	genus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96683909289e-05	0.0
Nuclearia	genus	0.0	0.0	2.35665637593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72635568036e-05	0.0	0.0	0.0
Stramenopiles	phylum	8.32778147901e-05	0.0	2.35665637593e-05	0.0	0.0	2.69934675808e-05	0.0	0.0	3.60165676211e-05	0.0	0.0	7.36557819789e-05	0.000148257968866	6.94975328376e-05	0.0	2.60511644871e-05	0.0	0.0	0.0	0.0	4.28586735241e-05	2.5078369906e-05	0.0	0.0	0.0	0.0	0.0	0.0
Chrysophyceae incertae sedis	genus	5.55185431934e-05	0.0	0.0	0.0	3.96526428486e-05	0.0	3.01159463936e-05	5.43301097468e-05	0.000180082838106	4.78194338179e-05	0.0	0.000171863491284	9.88386459106e-05	0.0	0.000120719488149	2.60511644871e-05	0.0	0.0	0.0	0.0	2.1429336762e-05	0.0	0.0	2.53389078931e-05	0.0	0.0	0.0	0.0
Hyphochytriomycetes incertae sedis	genus	0.0	0.0	2.35665637593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oomycetes	class	5.55185431934e-05	2.46560481286e-05	0.0	0.0	0.0	0.0	3.01159463936e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.94975328376e-05	0.000160959317532	0.0	0.0	0.0	0.0	0.0	2.1429336762e-05	2.5078369906e-05	0.0	5.06778157861e-05	8.17906704109e-05	0.0	0.0	0.0
Apodachlya	genus	0.0	0.0	0.0	0.0	0.0	2.69934675808e-05	3.01159463936e-05	0.0	0.0	9.56388676358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00779022608e-05
Oomycetes incertae sedis	genus	0.000138796357984	0.000147936288772	9.42662550374e-05	7.14260204993e-05	3.96526428486e-05	0.000107973870323	0.000120463785574	5.43301097468e-05	0.0	0.0	3.80264283677e-05	0.000319175055242	0.0	0.0022239210508	0.00160959317532	5.21023289741e-05	0.0	0.00021104170184	9.88109746056e-05	0.0	0.000128576020572	2.5078369906e-05	0.0	7.60167236792e-05	5.45271136072e-05	0.0	0.0	0.000100389511304
Peronosporaceae	family	0.0	0.0	0.0	0.0	0.0	0.0	3.01159463936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
