Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Glomeraceae_unidentified	genus	0.000150010500735	0.000160005120164	0.00029486347821	0.0	8.29841085432e-05	0.0	0.0	0.000194197382219	0.00208930766079	0.0122726600621	0.0	0.00253823839662	0.0	0.0125429821819	0.013883472428	3.81359164061e-05	0.0	0.0	0.0	8.32500832501e-05	0.00461692038932	0.000999428897773	0.0	0.00219693149896	0.00110097514942	0.0	0.0	0.0
Glomus	genus	0.00162011340794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000357126913977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9825305715e-05	0.000249857224443	0.0	0.000108045811424	0.0	3.51234589582e-05	0.0	0.0
Rhizophagus	genus	0.000330023101617	0.0	0.0	0.0	0.0	0.0	0.0	0.000349555287995	0.00118803768947	0.0	0.0	0.000692246835443	0.0	0.00148483901219	0.00304188440839	0.0	0.00156053360181	0.0	0.0	0.000291375291375	0.000299475917145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glomerales_unidentified_1	genus	3.0002100147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000233991108338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glomeromycetes_unidentified_1	genus	3.0002100147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glomeromycota_unidentified_1_1	genus	0.00441030872161	0.0	2.9486347821e-05	0.000185034416401	0.0	0.000477326968974	3.54786064003e-05	0.000815629005321	0.00073740270381	0.000147863374242	0.0	6.59282700422e-05	0.00325878309004	0.0	0.000155994072225	0.000419495080467	0.00100679587214	0.000113092321031	0.0	0.000832500832501	0.000349388570002	0.000820959451742	0.0	0.000972412302816	0.00125825731362	3.51234589582e-05	0.0	3.38077690253e-05
Incertae_sedis_10	class	0.0	0.0	0.0	0.0	4.14920542716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Endogone	genus	0.0	3.20010240328e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00262187628021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000936397032342	0.0	0.0	0.0	0.000642347611481
Ramicandelaber	genus	0.000210014701029	0.0	2.9486347821e-05	7.40137665606e-05	0.000705364922617	0.0	0.0	7.76789528877e-05	0.000368701351905	0.0	0.0	0.000692246835443	0.000401767778224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49563264287e-05	3.56938892062e-05	0.000199150292087	0.0	0.0	0.0	0.000111579123546	0.0
Mortierellales	order	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.09668168783e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101423307076
Mortierellaceae	family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69658435606e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5789561773e-05	0.0
Mortierella	genus	0.117038192673	0.00588818842203	0.0139765288671	0.014654725779	0.00551844321812	0.00681275764808	0.00450578301284	0.00827280848254	0.0167554281032	0.00495342303711	0.00777919863598	0.053138185654	0.187357707245	0.123397936855	0.0348646751423	0.00739836778278	0.00186257236345	0.00305349266785	0.00418886493961	0.0266816516817	0.017344646868	0.00435465448315	0.00836431226766	0.0507095008284	0.00463982384398	0.00786765480665	0.0256910931965	0.0239020927009
Mortierellaceae_unidentified	genus	0.0	0.0	0.0	0.0	4.14920542716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46408642471e-05	3.90747108471e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.48689792862e-05	0.0	0.0	3.60152704747e-05	0.0	7.02469179165e-05	0.0	3.38077690253e-05
Mortierellales_unidentified_1	genus	0.000210014701029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.39316871211e-05	0.0	0.0	0.0	0.0	3.89985180563e-05	0.0	0.0	3.76974403438e-05	0.0	0.000957375957376	0.000224606937859	0.0	0.0	0.0	3.93205410506e-05	0.0	0.0	0.00175800398932
Mucorales	order	0.000240016801176	0.0	2.9486347821e-05	0.0	8.29841085432e-05	4.33933608158e-05	7.09572128007e-05	0.0	0.0	0.0	0.000383631713555	3.29641350211e-05	4.46408642471e-05	0.0	7.79970361126e-05	0.0	0.0	0.0	0.0	0.0	0.000174694285001	0.000178469446031	0.0	0.000144061081899	0.000196602705253	3.51234589582e-05	0.000362632151524	3.38077690253e-05
